"","id","crime"
"28533","Noite-2014-11-03-West LA","THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER)"
"28534","Madrugada-2014-11-04-West LA","THEFT PLAIN - PETTY ($950 & UNDER)"
"28535","Manha-2014-11-03-West LA","LETTERS, LEWD"
"28536","Manha-2014-11-03-West LA","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"28537","Noite-2014-11-02-West LA","BATTERY WITH SEXUAL CONTACT"
"28538","Tarde-2014-11-03-West LA","BATTERY - SIMPLE ASSAULT"
"28539","Tarde-2014-11-03-West LA","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"28540","Manha-2014-11-04-West LA","BOMB SCARE"
"28541","Noite-2014-11-03-West LA","VEHICLE - STOLEN"
"28542","Tarde-2014-11-03-West LA","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"28543","Manha-2014-11-03-West LA","BURGLARY FROM VEHICLE"
"28544","Manha-2014-11-04-West LA","BURGLARY FROM VEHICLE"
"28545","Tarde-2014-11-04-West LA","BURGLARY FROM VEHICLE"
"28546","Manha-2014-11-04-West LA","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"28547","Tarde-2014-11-04-West LA","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"28548","Manha-2014-11-03-West LA","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"28549","Manha-2014-11-04-West LA","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"28550","Tarde-2014-11-03-West LA","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"28551","Tarde-2014-11-04-West LA","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"28552","Noite-2014-11-04-West LA","BURGLARY"
"28553","Noite-2014-11-01-West LA","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"28554","Noite-2014-11-02-Van Nuys","OTHER MISCELLANEOUS CRIME"
"28555","Noite-2014-11-04-Van Nuys","ATTEMPTED ROBBERY"
"28556","Noite-2014-11-03-Van Nuys","VEHICLE - STOLEN"
"28557","Madrugada-2014-11-03-Van Nuys","VEHICLE - STOLEN"
"28558","Madrugada-2014-11-04-Van Nuys","BURGLARY"
"28559","Madrugada-2014-11-04-Van Nuys","BURGLARY FROM VEHICLE"
"28560","Madrugada-2014-11-04-Van Nuys","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"28561","Noite-2014-11-03-Van Nuys","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"28562","Tarde-2014-11-03-Van Nuys","ATTEMPTED ROBBERY"
"28563","Tarde-2014-11-04-Van Nuys","VEHICLE - STOLEN"
"28564","Tarde-2014-11-04-Van Nuys","BATTERY - SIMPLE ASSAULT"
"28565","Manha-2014-11-04-Van Nuys","BURGLARY"
"28566","Noite-2014-11-04-Van Nuys","THEFT PLAIN - PETTY ($950 & UNDER)"
"28567","Madrugada-2014-11-04-Van Nuys","BURGLARY FROM VEHICLE, ATTEMPTED"
"28568","Tarde-2014-11-02-Van Nuys","BURGLARY FROM VEHICLE"
"28569","Noite-2014-11-03-Van Nuys","BURGLARY FROM VEHICLE"
"28570","Tarde-2014-11-04-Van Nuys","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"28571","Tarde-2014-11-03-Van Nuys","THEFT, PERSON"
"28572","Tarde-2014-11-04-Van Nuys","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"28573","Manha-2014-11-04-Van Nuys","BATTERY - SIMPLE ASSAULT"
"28574","Manha-2014-11-04-Van Nuys","BATTERY - SIMPLE ASSAULT"
"28575","Tarde-2014-11-04-Van Nuys","VIOLATION OF COURT ORDER"
"28576","Tarde-2014-11-02-Van Nuys","THEFT PLAIN - PETTY ($950 & UNDER)"
"28577","Manha-2014-11-02-Van Nuys","LETTERS, LEWD"
"28578","Noite-2014-11-03-Van Nuys","DISTURBING THE PEACE"
"28579","Manha-2014-11-02-West Valley","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"28580","Tarde-2014-11-03-West Valley","VEHICLE - STOLEN"
"28581","Madrugada-2014-11-04-West Valley","VEHICLE - STOLEN"
"28582","Tarde-2014-11-02-West Valley","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"28583","Manha-2014-11-04-West Valley","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"28584","Manha-2014-11-04-West Valley","BATTERY - SIMPLE ASSAULT"
"28585","Madrugada-2014-11-04-West Valley","THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER)"
"28586","Manha-2014-11-04-West Valley","TRESPASSING"
"28587","Manha-2014-11-04-West Valley","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"28588","Tarde-2014-11-04-West Valley","THEFT PLAIN - PETTY ($950 & UNDER)"
"28589","Tarde-2014-11-02-West Valley","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"28590","Tarde-2014-11-04-West Valley","TRESPASSING"
"28591","Madrugada-2014-11-04-West Valley","BURGLARY"
"28592","Noite-2014-11-01-West Valley","THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER)"
"28593","Noite-2014-11-03-West Valley","BURGLARY"
"28594","Tarde-2014-11-04-West Valley","CRIMINAL THREATS - NO WEAPON DISPLAYED"
"28595","Manha-2014-11-04-West Valley","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"28596","Manha-2014-11-04-West Valley","BIKE - STOLEN"
"28597","Tarde-2014-11-04-West Valley","BIKE - STOLEN"
"28598","Noite-2014-11-04-West Valley","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"28599","Tarde-2014-11-04-West Valley","VIOLATION OF RESTRAINING ORDER"
"28600","Noite-2014-11-04-West Valley","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"28601","Manha-2014-11-04-West Valley","THEFT PLAIN - PETTY ($950 & UNDER)"
"28602","Madrugada-2014-11-04-Northeast","VEHICLE - STOLEN"
"28603","Madrugada-2014-11-04-Northeast","ROBBERY"
"28604","Manha-2014-11-04-Northeast","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"28605","Noite-2014-11-03-Northeast","BURGLARY FROM VEHICLE"
"28606","Noite-2014-11-03-Northeast","BURGLARY FROM VEHICLE"
"28607","Noite-2014-11-02-Northeast","THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER)"
"28608","Manha-2014-11-04-Northeast","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"28609","Tarde-2014-11-03-Northeast","CHILD ENDANGERMENT/NEG."
"28610","Tarde-2014-11-04-Northeast","BATTERY - SIMPLE ASSAULT"
"28611","Noite-2014-11-02-Northeast","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"28612","Noite-2014-11-04-Northeast","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"28613","Manha-2014-11-01-Northeast","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"28614","Tarde-2014-11-03-Northeast","THEFT OF IDENTITY"
"28615","Manha-2014-11-04-Northeast","BUNCO, GRAND THEFT"
"28616","Tarde-2014-11-01-Northeast","CRIMINAL THREATS - NO WEAPON DISPLAYED"
"28617","Manha-2014-11-03-Northeast","BATTERY - SIMPLE ASSAULT"
"28618","Tarde-2014-11-04-Northeast","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"28619","Tarde-2014-11-03-77th Street","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"28620","Tarde-2014-11-03-77th Street","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"28621","Tarde-2014-11-03-77th Street","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"28622","Tarde-2014-11-03-77th Street","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"28623","Madrugada-2014-11-03-77th Street","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"28624","Manha-2014-11-02-77th Street","VIOLATION OF RESTRAINING ORDER"
"28625","Noite-2014-11-03-77th Street","OTHER MISCELLANEOUS CRIME"
"28626","Noite-2014-11-03-77th Street","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"28627","Noite-2014-11-03-77th Street","ROBBERY"
"28628","Noite-2014-11-03-77th Street","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"28629","Noite-2014-11-03-77th Street","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"28630","Manha-2014-11-03-77th Street","BURGLARY"
"28631","Noite-2014-11-03-77th Street","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"28632","Tarde-2014-11-03-77th Street","BATTERY - SIMPLE ASSAULT"
"28633","Manha-2014-11-03-77th Street","THEFT PLAIN - PETTY ($950 & UNDER)"
"28634","Manha-2014-11-02-77th Street","BURGLARY"
"28635","Noite-2014-11-04-77th Street","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"28636","Madrugada-2014-11-04-77th Street","BATTERY - SIMPLE ASSAULT"
"28637","Noite-2014-11-03-77th Street","THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER)"
"28638","Noite-2014-11-03-77th Street","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"28639","Tarde-2014-11-03-77th Street","THEFT PLAIN - PETTY ($950 & UNDER)"
"28640","Noite-2014-11-03-77th Street","VEHICLE - STOLEN"
"28641","Noite-2014-11-03-77th Street","BATTERY - SIMPLE ASSAULT"
"28642","Noite-2014-11-03-77th Street","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"28643","Manha-2014-11-04-77th Street","BATTERY - SIMPLE ASSAULT"
"28644","Manha-2014-11-03-77th Street","BATTERY - SIMPLE ASSAULT"
"28645","Tarde-2014-11-04-77th Street","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"28646","Manha-2014-11-01-77th Street","THEFT OF IDENTITY"
"28647","Tarde-2014-11-04-77th Street","ROBBERY"
"28648","Manha-2014-11-04-77th Street","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"28649","Tarde-2014-11-04-77th Street","VIOLATION OF RESTRAINING ORDER"
"28650","Tarde-2014-11-04-77th Street","VIOLATION OF COURT ORDER"
"28651","Tarde-2014-11-04-77th Street","ROBBERY"
"28652","Tarde-2014-11-04-77th Street","DOCUMENT FORGERY / STOLEN FELONY"
"28653","Manha-2014-11-03-77th Street","BATTERY - SIMPLE ASSAULT"
"28654","Tarde-2014-11-03-Newton","VEHICLE - STOLEN"
"28655","Tarde-2014-11-03-Newton","VEHICLE - STOLEN"
"28656","Noite-2014-11-03-Newton","VEHICLE - STOLEN"
"28657","Manha-2014-11-03-Newton","VEHICLE - STOLEN"
"28658","Noite-2014-11-03-Newton","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"28659","Noite-2014-11-03-Newton","BURGLARY FROM VEHICLE"
"28660","Tarde-2014-11-03-Newton","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"28661","Madrugada-2014-11-04-Newton","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"28662","Manha-2014-11-04-Newton","ROBBERY"
"28663","Tarde-2014-11-04-Newton","ROBBERY"
"28664","Tarde-2014-11-03-Newton","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"28665","Manha-2014-11-04-Newton","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"28666","Tarde-2014-11-04-Newton","ROBBERY"
"28667","Tarde-2014-11-04-Newton","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"28668","Tarde-2014-11-04-Newton","VEHICLE - STOLEN"
"28669","Tarde-2014-11-04-Newton","VIOLATION OF COURT ORDER"
"28670","Noite-2014-11-04-Newton","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"28671","Tarde-2014-11-03-Newton","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"28672","Manha-2014-11-04-Newton","BURGLARY"
"28673","Noite-2014-11-04-Newton","ROBBERY"
"28674","Noite-2014-11-04-Newton","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"28675","Manha-2014-11-04-Newton","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"28676","Manha-2014-11-04-Newton","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"28677","Noite-2014-11-03-Pacific","VIOLATION OF RESTRAINING ORDER"
"28678","Tarde-2014-11-01-Pacific","BURGLARY"
"28679","Tarde-2014-11-03-Pacific","BURGLARY, ATTEMPTED"
"28680","Tarde-2014-11-03-Pacific","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"28681","Manha-2014-11-03-Pacific","BURGLARY"
"28682","Manha-2014-11-04-Pacific","THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER)"
"28683","Noite-2014-11-03-Pacific","DEFRAUDING INNKEEPER/THEFT OF SERVICES, $400 & UNDER"
"28684","Madrugada-2014-11-01-Pacific","BURGLARY FROM VEHICLE"
"28685","Tarde-2014-11-02-Pacific","THEFT PLAIN - PETTY ($950 & UNDER)"
"28686","Tarde-2014-11-02-Pacific","THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER)"
"28687","Manha-2014-11-04-Pacific","BATTERY - SIMPLE ASSAULT"
"28688","Tarde-2014-11-03-Pacific","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"28689","Manha-2014-11-04-Pacific","BATTERY - SIMPLE ASSAULT"
"28690","Manha-2014-11-03-Pacific","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"28691","Manha-2014-11-03-Pacific","BURGLARY FROM VEHICLE"
"28692","Manha-2014-11-04-Pacific","BUNCO, GRAND THEFT"
"28693","Manha-2014-11-02-Pacific","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"28694","Manha-2014-11-03-Pacific","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"28695","Manha-2014-11-03-Pacific","DOCUMENT FORGERY / STOLEN FELONY"
"28696","Tarde-2014-11-04-Pacific","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"28697","Manha-2014-11-04-Pacific","BURGLARY"
"28698","Madrugada-2014-11-03-Pacific","BURGLARY FROM VEHICLE"
"28699","Manha-2014-11-04-Pacific","VEHICLE - STOLEN"
"28700","Noite-2014-11-02-Pacific","BATTERY - SIMPLE ASSAULT"
"28701","Manha-2014-11-04-Pacific","BURGLARY"
"28702","Tarde-2014-11-04-Pacific","BURGLARY FROM VEHICLE"
"28703","Manha-2014-11-04-Pacific","THEFT PLAIN - PETTY ($950 & UNDER)"
"28704","Noite-2014-11-04-Pacific","BATTERY - SIMPLE ASSAULT"
"28705","Noite-2014-11-04-Pacific","OTHER MISCELLANEOUS CRIME"
"28706","Noite-2014-11-03-N Hollywood","BURGLARY"
"28707","Tarde-2014-11-01-N Hollywood","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"28708","Tarde-2014-11-03-N Hollywood","BATTERY WITH SEXUAL CONTACT"
"28709","Manha-2014-11-01-N Hollywood","BUNCO, PETTY THEFT"
"28710","Tarde-2014-11-04-N Hollywood","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"28711","Manha-2014-11-04-N Hollywood","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"28712","Tarde-2014-11-04-N Hollywood","BATTERY - SIMPLE ASSAULT"
"28713","Noite-2014-11-04-N Hollywood","TRESPASSING"
"28714","Tarde-2014-11-04-N Hollywood","INDECENT EXPOSURE"
"28715","Noite-2014-11-01-Foothill","BATTERY - SIMPLE ASSAULT"
"28716","Manha-2014-11-02-Foothill","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"28717","Madrugada-2014-11-04-Foothill","BURGLARY FROM VEHICLE"
"28718","Noite-2014-11-03-Foothill","BURGLARY FROM VEHICLE"
"28719","Tarde-2014-11-03-Foothill","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"28720","Tarde-2014-11-04-Foothill","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"28721","Noite-2014-11-04-Foothill","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"28722","Tarde-2014-11-04-Foothill","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"28723","Noite-2014-11-04-Foothill","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"28724","Tarde-2014-11-04-Foothill","DOCUMENT FORGERY / STOLEN FELONY"
"28725","Tarde-2014-11-04-Foothill","THEFT OF IDENTITY"
"28726","Tarde-2014-11-04-Foothill","TRESPASSING"
"28727","Tarde-2014-11-04-Devonshire","SEX, UNLAWFUL"
"28728","Noite-2014-11-03-Devonshire","VEHICLE - STOLEN"
"28729","Noite-2014-11-03-Devonshire","VEHICLE - STOLEN"
"28730","Madrugada-2014-11-04-Devonshire","BURGLARY FROM VEHICLE"
"28731","Noite-2014-11-03-Devonshire","VEHICLE - STOLEN"
"28732","Noite-2014-11-03-Devonshire","THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER)"
"28733","Noite-2014-11-03-Devonshire","VEHICLE - ATTEMPT STOLEN"
"28734","Noite-2014-11-03-Devonshire","BURGLARY FROM VEHICLE"
"28735","Madrugada-2014-11-04-Devonshire","THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER)"
"28736","Tarde-2014-11-03-Devonshire","THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER)"
"28737","Tarde-2014-11-03-Devonshire","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"28738","Noite-2014-11-03-Devonshire","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"28739","Manha-2014-11-04-Devonshire","BATTERY - SIMPLE ASSAULT"
"28740","Noite-2014-11-03-Devonshire","THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER)"
"28741","Manha-2014-11-03-Devonshire","THEFT OF IDENTITY"
"28742","Manha-2014-11-03-Devonshire","THEFT OF IDENTITY"
"28743","Tarde-2014-11-04-Devonshire","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"28744","Tarde-2014-11-04-Devonshire","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"28745","Manha-2014-11-04-Devonshire","BATTERY - SIMPLE ASSAULT"
"28746","Madrugada-2014-11-04-Devonshire","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"28747","Noite-2014-11-03-Devonshire","THEFT PLAIN - PETTY ($950 & UNDER)"
"28748","Tarde-2014-11-04-Devonshire","BATTERY - SIMPLE ASSAULT"
"28749","Noite-2014-11-03-Devonshire","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"28750","Noite-2014-11-04-Devonshire","BRANDISH WEAPON"
"28751","Noite-2014-11-04-Devonshire","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"28752","Manha-2014-11-04-Devonshire","BATTERY - SIMPLE ASSAULT"
"28753","Noite-2014-11-04-Devonshire","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"28754","Tarde-2014-11-04-Devonshire","BURGLARY"
"28755","Noite-2014-11-03-Devonshire","LETTERS, LEWD"
"28756","Noite-2014-11-04-Devonshire","ARSON"
"28757","Tarde-2014-11-03-Southeast","VEHICLE - STOLEN"
"28758","Noite-2014-11-03-Southeast","BATTERY - SIMPLE ASSAULT"
"28759","Noite-2014-11-03-Southeast","BURGLARY FROM VEHICLE"
"28760","Madrugada-2014-11-04-Southeast","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"28761","Madrugada-2014-11-04-Southeast","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"28762","Manha-2014-11-04-Southeast","ROBBERY"
"28763","Manha-2014-11-04-Southeast","VEHICLE - STOLEN"
"28764","Noite-2014-11-03-Southeast","ROBBERY"
"28765","Madrugada-2014-11-03-Southeast","ROBBERY"
"28766","Manha-2014-11-04-Southeast","BATTERY - SIMPLE ASSAULT"
"28767","Tarde-2014-11-04-Southeast","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"28768","Manha-2014-11-04-Southeast","ROBBERY"
"28769","Manha-2014-11-04-Southeast","ATTEMPTED ROBBERY"
"28770","Noite-2014-11-03-Southeast","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"28771","Tarde-2014-11-02-Southeast","THEFT OF IDENTITY"
"28772","Tarde-2014-11-04-Southeast","VIOLATION OF COURT ORDER"
"28773","Manha-2014-11-04-Southeast","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"28774","Noite-2014-11-04-Southeast","BATTERY - SIMPLE ASSAULT"
"28775","Tarde-2014-11-04-Southeast","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"28776","Noite-2014-11-04-Southeast","BATTERY - SIMPLE ASSAULT"
"28777","Tarde-2014-11-04-Southeast","BATTERY - SIMPLE ASSAULT"
"28778","Noite-2014-11-04-Southeast","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"28779","Noite-2014-11-04-Southeast","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"28780","Noite-2014-11-04-Southeast","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"28781","Tarde-2014-11-02-Mission","CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT"
"28782","Tarde-2014-11-02-Mission","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"28783","Manha-2014-11-03-Mission","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"28784","Noite-2014-11-03-Mission","ROBBERY"
"28785","Noite-2014-11-03-Mission","ROBBERY"
"28786","Tarde-2014-11-03-Mission","BATTERY - SIMPLE ASSAULT"
"28787","Noite-2014-11-03-Mission","BATTERY POLICE"
"28788","Noite-2014-11-03-Mission","BURGLARY FROM VEHICLE"
"28789","Tarde-2014-11-03-Mission","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"28790","Noite-2014-11-03-Mission","VEHICLE - STOLEN"
"28791","Tarde-2014-11-03-Mission","VEHICLE - STOLEN"
"28792","Noite-2014-11-03-Mission","BURGLARY"
"28793","Noite-2014-11-03-Mission","VEHICLE - STOLEN"
"28794","Noite-2014-11-03-Mission","BURGLARY FROM VEHICLE"
"28795","Manha-2014-11-03-Mission","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"28796","Manha-2014-11-04-Mission","BATTERY - SIMPLE ASSAULT"
"28797","Noite-2014-11-03-Mission","VEHICLE - STOLEN"
"28798","Tarde-2014-11-03-Mission","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"28799","Manha-2014-11-04-Mission","PURSE SNATCHING"
"28800","Noite-2014-11-02-Mission","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"28801","Manha-2014-11-03-Mission","THEFT OF IDENTITY"
"28802","Tarde-2014-11-04-Mission","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"28803","Noite-2014-11-03-Mission","BURGLARY FROM VEHICLE"
"28804","Noite-2014-11-04-Mission","FALSE IMPRISONMENT"
"28805","Noite-2014-11-03-Mission","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"28806","Noite-2014-11-03-Olympic","VEHICLE - STOLEN"
"28807","Manha-2014-11-04-Olympic","VEHICLE - STOLEN"
"28808","Noite-2014-11-03-Olympic","BURGLARY FROM VEHICLE"
"28809","Noite-2014-11-01-Olympic","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"28810","Tarde-2014-11-04-Olympic","ATTEMPTED ROBBERY"
"28811","Manha-2014-11-04-Olympic","OTHER MISCELLANEOUS CRIME"
"28812","Noite-2014-11-02-Olympic","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"28813","Tarde-2014-11-04-Olympic","ROBBERY"
"28814","Tarde-2014-11-04-Olympic","ATTEMPTED ROBBERY"
"28815","Tarde-2014-11-04-Olympic","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"28816","Noite-2014-11-04-Olympic","TRESPASSING"
"28817","Madrugada-2014-11-01-Olympic","THEFT PLAIN - PETTY ($950 & UNDER)"
"28818","Tarde-2014-11-04-Olympic","VIOLATION OF COURT ORDER"
"28819","Noite-2014-11-04-Olympic","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"28820","Manha-2014-11-03-Olympic","THEFT PLAIN - PETTY ($950 & UNDER)"
"28821","Noite-2014-11-04-Olympic","THEFT PLAIN - PETTY ($950 & UNDER)"
"28822","Tarde-2014-11-04-Olympic","BATTERY - SIMPLE ASSAULT"
"28823","Madrugada-2014-11-04-Olympic","CRIMINAL THREATS - NO WEAPON DISPLAYED"
"28824","Madrugada-2014-11-04-Olympic","BIKE - STOLEN"
"28825","Noite-2014-11-03-Topanga","BATTERY - SIMPLE ASSAULT"
"28826","Tarde-2014-11-03-Topanga","CHILD STEALING"
"28827","Madrugada-2014-11-04-Topanga","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"28828","Noite-2014-11-03-Topanga","VEHICLE - STOLEN"
"28829","Manha-2014-11-04-Topanga","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"28830","Manha-2014-11-01-Topanga","THEFT OF IDENTITY"
"28831","Tarde-2014-11-03-Topanga","BURGLARY FROM VEHICLE"
"28832","Noite-2014-11-03-Topanga","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"28833","Tarde-2014-11-03-Topanga","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"28834","Manha-2014-11-04-Topanga","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"28835","Noite-2014-11-03-Topanga","BURGLARY FROM VEHICLE"
"28836","Tarde-2014-11-04-Topanga","CRIMINAL THREATS - NO WEAPON DISPLAYED"
"28837","Manha-2014-11-04-Topanga","VEHICLE - STOLEN"
"28838","Tarde-2014-11-02-Topanga","THEFT OF IDENTITY"
"28839","Manha-2014-11-04-Topanga","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"28840","Manha-2014-11-04-Topanga","BATTERY - SIMPLE ASSAULT"
"28841","Tarde-2014-11-04-Topanga","CRIMINAL THREATS - NO WEAPON DISPLAYED"
"28842","Tarde-2014-11-04-Topanga","BATTERY POLICE"
"28843","Tarde-2014-11-04-Topanga","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"28844","Noite-2014-11-03-Topanga","BURGLARY"
"28845","Tarde-2014-11-03-Topanga","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"28846","Noite-2014-11-04-Topanga","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"28847","Noite-2014-11-04-Topanga","VIOLATION OF RESTRAINING ORDER"
"28848","Noite-2014-11-04-Topanga","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"28849","Noite-2014-11-04-Topanga","CHILD NEGLECT (SEE 300 W.I.C.)"
"28850","Manha-2014-11-04-Topanga","BURGLARY"
"28851","Tarde-2014-11-04-Topanga","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
